ID,datamex_code,Product,PCI.2018,N_PCI.2018,Region,rca_bin,DENSITY,GCI_2018,GP_SINVCR,GCP_2018
1872,168507,"Electric storage batteries, including separators therefor, whether or not rectangular(including square); parts thereof",0.9773,0.783062311,Campeche,0,1.52,0,1,1.190254713
2114,168541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes; mounted piezoelectric crystals; parts thereof",0.9852,0.784957068,Tlaxcala,0,1.52,0,1,1.193134744
2119,168543,"Electrical machines and apparatus, having individual functions, not specified or included elsewhere in this chapter; parts thereof",1.3764,0.878783518,Baja California Sur,0,1.52,0,1,1.335750947
2288,178714,Parts and accessories of vehicles of headings 8711 to 8713,0.8366,0.749316448,Durango,0,1.52,0,1,1.138961002
2463,189013,"Liquid crystal devices not constituting articles provided for more specifically in other headings; lasers, other than laser diodes; other optical appliances and instruments, not specified or included elsewhere in this chapter; parts and accessories thereo",1.1688,0.828992181,Tlaxcala,0,1.52,0,1,1.260068115
2525,189025,"Hydrometers and similar floating instruments, thermometers, pyrometers,barometers, hygrometers and psychrometers, recording or not, and any combination of these instruments; parts and accessories thereof",0.987,0.785388785,Tlaxcala,0,1.52,0,1,1.193790953
2603,189028,"Gas, liquid or electricity supply or production meters, including calibrating meters thereof; parts and accessories thereof",-0.0506,0.536528038,Hidalgo,0,1.52,0,1,0.815522617
2649,189030,"Oscilloscopes, spectrum analyzers and other instruments and apparatus for measuring or checking electrical quantities, excluding meters of heading 9028;instruments and apparatus for measuring or detecting alpha, beta, gamma, X-ray, cosmic or other ionizin",1.1716,0.829663741,Tlaxcala,0,1.52,0,1,1.261088886
2723,189033,"Parts and accessories (not specified or included elsewhere in this chapter) for machines, appliances, instruments or apparatus of chapter 90",0.9104,0.767016837,Durango,0,1.52,0,1,1.165865592
913,157610,"Aluminum structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge-sections, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, balus",0.4221,0.649901665,Durango,0,1.51,0,1,0.981351513
2634,189030,"Oscilloscopes, spectrum analyzers and other instruments and apparatus for measuring or checking electrical quantities, excluding meters of heading 9028;instruments and apparatus for measuring or detecting alpha, beta, gamma, X-ray, cosmic or other ionizin",1.1716,0.829663741,Hidalgo,0,1.51,0,1,1.252792248
2636,189030,"Oscilloscopes, spectrum analyzers and other instruments and apparatus for measuring or checking electrical quantities, excluding meters of heading 9028;instruments and apparatus for measuring or detecting alpha, beta, gamma, X-ray, cosmic or other ionizin",1.1716,0.829663741,Michoacan,0,1.51,0,1,1.252792248
2804,209507,"Fishing rods, fish hooks and other line fishing tackle; fish landing nets,butterfly nets and similar nets; decoy birds (other than those of heading 9208 or 9705) and similar hunting or shooting equipment; parts and accessories thereof",-0.5331,0.420803953,Tlaxcala,0,1.51,0,1,0.635413968
398,115608,"Knotted netting of twine, cordage or rope; made up fishing nets and other made up nets, of textile materials",-0.7791,0.361802657,Sinaloa,0,1.5,0,1,0.542703986
1804,168504,"Electrical transformers, static converters (for example, rectifiers) and inductors; parts thereof",0.5813,0.688084616,Tlaxcala,0,1.5,0,1,1.032126925
2163,178607,Parts of railway or tramway locomotives or rolling stock,0.5885,0.689811484,Durango,0,1.5,0,1,1.034717226
2482,189015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses; rangefinders; parts and accessories thereof",-0.0787,0.529788459,Morelos,0,1.5,0,1,0.794682688
1950,168514,Industrial or laboratory electric furnaces and ovens (including those functioning by induction or dielectric loss); other industrial or laboratory equipment for the heat treatment of materials by induction or dielectric loss; parts thereof,1.8681,0.996714156,Oaxaca,0,1.49,0,1,1.485104092
1961,168514,Industrial or laboratory electric furnaces and ovens (including those functioning by induction or dielectric loss); other industrial or laboratory equipment for the heat treatment of materials by induction or dielectric loss; parts thereof,1.8681,0.996714156,Zacatecas,0,1.49,0,1,1.485104092
2676,189031,"Measuring or checking instruments, appliances and machines, not specified or included elsewhere in this chapter; profile projectors; parts and accessories thereof",1.8193,0.985009834,Sinaloa,0,1.49,0,1,1.467664652
917,157610,"Aluminum structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge-sections, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, balus",0.4221,0.649901665,Hidalgo,0,1.48,0,1,0.961854463
2145,168543,"Electrical machines and apparatus, having individual functions, not specified or included elsewhere in this chapter; parts thereof",1.3764,0.878783518,Tlaxcala,0,1.48,0,1,1.300599607
2545,189026,"Instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases (for example, flow meters, level gauges, manometers, heat meters), excluding instruments and apparatus of heading 9014, 9015, 9028 or 9032",1.5438,0.91893318,Nayarit,0,1.48,0,1,1.360021106
496,136810,"Articles of cement, of concrete or of artificial stone, whether or not reinforced",0.2714,0.613757375,Tlaxcala,0,1.47,0,1,0.902223341
619,157302,"Railway or tramway track construction material of iron or steel, the following rails, check-rails and rack rails, switch blades, crossing frogs, point rods and other crossing pieces, sleepers (cross-ties), fish-plates, chairs, chair wedges, sole plates (b",0.5535,0.68141699,Tabasco,0,1.47,0,1,1.001682976
2041,168537,"Boards, panels, consoles,desks, cabinets and other bases, equipped with two or more apparatus of heading 8535 or 8536,for electric control or the distribution of electricity, including those incorporating instruments or apparatus of chapter 90, and numeri",0.7145,0.720031659,Nayarit,0,1.47,0,1,1.058446539
2212,178702,"Motor vehicles for the transport of ten or more persons, including the driver",0.3286,0.627476375,Tabasco,0,1.47,0,1,0.922390272
2243,178703,"Motor cars and other motor vehicles principally designed for the transport of persons (other than those of heading 8702),including station wagons and racing cars",1.0504,0.80059481,Tabasco,0,1.47,0,1,1.17687437
433,116305,"Sacks and bags, of a kind used for the packing of goods",-1.7066,0.139348587,Tlaxcala,0,1.46,0,1,0.203448937
1592,168479,"Machines and mechanical appliances having individual functions, not specified or included elsewhere in this chapter; parts thereof",1.8818,1,Baja California Sur,0,1.46,0,1,1.46
613,157302,"Railway or tramway track construction material of iron or steel, the following rails, check-rails and rack rails, switch blades, crossing frogs, point rods and other crossing pieces, sleepers (cross-ties), fish-plates, chairs, chair wedges, sole plates (b",0.5535,0.68141699,Puebla,0,1.45,0,1,0.988054636
1711,168501,Electric motors and generators (excluding generating sets),0.9197,0.769247374,Tlaxcala,0,1.45,0,1,1.115408692
1882,168507,"Electric storage batteries, including separators therefor, whether or not rectangular(including square); parts thereof",0.9773,0.783062311,Hidalgo,0,1.45,0,1,1.135440351
2206,178702,"Motor vehicles for the transport of ten or more persons, including the driver",0.3286,0.627476375,Puebla,0,1.45,0,1,0.909840744
2237,178703,"Motor cars and other motor vehicles principally designed for the transport of persons (other than those of heading 8702),including station wagons and racing cars",1.0504,0.80059481,Puebla,0,1.45,0,1,1.160862474
251,115305,"Jute and other textile bast fibers (excluding flax, true hemp and ramie), raw or processed but not spun; tow and waste of these fibers (including yarn waste and garnetted stock)",-2.2876,0,Baja California Sur,0,1.44,0,1,0
282,115305,"Coconut, abaca (Manila hemp or Musa textilis Nee), ramie and other vegetable textile fibers,not elsewhere specified or included, raw or processed but not spun; tow, noils and waste of these fibers (including yarn waste and garnetted stock)",-1.7099,0.138557107,Baja California Sur,0,1.44,0,1,0.199522233
945,157612,"Aluminum casks, drums, cans, boxes and similar containers (including rigid or collapsible tubular containers), for any material (other than compressed or liquefied gas), of a capacity not exceeding300 liters, whether or not lined or heat insulated, but no",0.1436,0.583105483,Durango,0,1.44,0,1,0.839671895
1007,168402,Steam or other vapor generating boilers (other than central heating hot water boilers capable also of producing low pressure steam); super-heated water boilers; parts thereof,0.7007,0.71672183,Durango,0,1.44,0,1,1.032079436
27,63802,"Activated carbon; activated natural mineral products; animal black, including spent animal black",-0.7221,0.375473689,Tabasco,0,1.43,0,1,0.536927376
257,115305,"Jute and other textile bast fibers (excluding flax, true hemp and ramie), raw or processed but not spun; tow and waste of these fibers (including yarn waste and garnetted stock)",-2.2876,0,Colima,0,1.43,0,1,0
288,115305,"Coconut, abaca (Manila hemp or Musa textilis Nee), ramie and other vegetable textile fibers,not elsewhere specified or included, raw or processed but not spun; tow, noils and waste of these fibers (including yarn waste and garnetted stock)",-1.7099,0.138557107,Colima,0,1.43,0,1,0.198136662
340,115603,"Nonwovens, whether or not impregnated, coated, covered or laminated",1.0829,0.808389696,Tlaxcala,0,1.43,0,1,1.155997266
868,157325,Other cast articles of iron or steel,0.3642,0.636014774,Tabasco,0,1.43,0,1,0.909501127
1624,168481,"Taps, cocks, valves and similar appliances, for pipes, boiler shells, tanks, vats or the like, including pressure-reducing valves and thermostatically controlled valves; parts thereof",1.7469,0.967645225,Campeche,0,1.43,0,1,1.383732671
517,137008,Multiple-walled insulating units of glass,0.7681,0.732887226,Nayarit,0,1.42,0,1,1.040699861
524,137008,Multiple-walled insulating units of glass,0.7681,0.732887226,Sinaloa,0,1.42,0,1,1.040699861
658,157304,"Tubes, pipes and hollow profiles, seamless, of iron (other than cast iron) or steel",-0.0486,0.537007723,Campeche,0,1.42,0,1,0.762550967
2296,178714,Parts and accessories of vehicles of headings 8711 to 8713,0.8366,0.749316448,Nayarit,0,1.42,0,1,1.064029357
2303,178714,Parts and accessories of vehicles of headings 8711 to 8713,0.8366,0.749316448,Sinaloa,0,1.42,0,1,1.064029357
2711,189032,Automatic regulating or controlling instruments and apparatus; parts and accessories thereof,1.0657,0.804264403,Tlaxcala,0,1.42,0,1,1.142055452
2731,189033,"Parts and accessories (not specified or included elsewhere in this chapter) for machines, appliances, instruments or apparatus of chapter 90",0.9104,0.767016837,Nayarit,0,1.42,0,1,1.089163908
2738,189033,"Parts and accessories (not specified or included elsewhere in this chapter) for machines, appliances, instruments or apparatus of chapter 90",0.9104,0.767016837,Sinaloa,0,1.42,0,1,1.089163908
2749,209405,"Lamps and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like, having a permanently fixed light source, and parts thereof not elsewhere spec",0.5638,0.68388737,Chiapas,0,1.42,0,1,0.971120065
1465,168429,"Self-propelled bulldozers, angledozers, graders, levelers, scrapers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers",0.7588,0.730656689,Zacatecas,0,1.41,0,1,1.030225932
